out_file,program,addr,body_lines,owner_out_file,owner_addr,owner_name,shared,containment
common/0E37.c,common,0E37,2,common/0E37.c,0E37,thunk_FUN_CODE_1540,no,1.00
common/0E3A.c,common,0E3A,2,common/0E3A.c,0E3A,thunk_FUN_CODE_1546,no,1.00
common/0E3D.c,common,0E3D,2,common/0E3D.c,0E3D,thunk_FUN_CODE_154c,no,1.00
common/0E40.c,common,0E40,2,common/0E40.c,0E40,thunk_FUN_CODE_1552,no,1.00
common/0E43.c,common,0E43,2,common/0E43.c,0E43,thunk_FUN_CODE_1558,no,1.00
common/0E46.c,common,0E46,2,common/0E46.c,0E46,thunk_FUN_CODE_155e,no,1.00
common/0E49.c,common,0E49,2,common/0E49.c,0E49,thunk_FUN_CODE_1564,no,1.00
common/0E4C.c,common,0E4C,5,common/1602.c,1602,FUN_CODE_1602,yes,1.00
common/0E4F.c,common,0E4F,2,common/0E4F.c,0E4F,FUN_CODE_0e4f,no,1.00
common/0E52.c,common,0E52,2,common/0E52.c,0E52,thunk_FUN_CODE_1576,no,1.00
common/0E55.c,common,0E55,2,common/0E55.c,0E55,thunk_FUN_CODE_157c,no,1.00
common/0E58.c,common,0E58,2,common/0E58.c,0E58,thunk_FUN_CODE_1582,no,1.00
common/0E5B.c,common,0E5B,2,common/0E5B.c,0E5B,thunk_FUN_CODE_1588,no,1.00
common/0E5E.c,common,0E5E,4,common/0E5E.c,0E5E,FUN_CODE_0e5e,no,1.00
common/0E72.c,common,0E72,5,common/0921.c,0921,FUN_CODE_0921,yes,1.00
common/0E7D.c,common,0E7D,4,common/0E7D.c,0E7D,FUN_CODE_0e7d,no,1.00
common/0E84.c,common,0E84,13,common/0E84.c,0E84,FUN_CODE_0e84,no,1.00
common/0ECC.c,common,0ECC,12,common/0ECC.c,0ECC,timer1_counted_delay_count_in_r7,no,1.00
common/0EE8.c,common,0EE8,5,common/0EE8.c,0EE8,timer1_load_th1_fd_tl0_clear_tf1_start,no,1.00
common/0EF3.c,common,0EF3,16,common/0EF3.c,0EF3,write_internal_ram_init_constants,no,1.00
common/0F12.c,common,0F12,10,common/0F12.c,0F12,FUN_CODE_0f12,no,1.00
common/0F4A.c,common,0F4A,7,common/0F4A.c,0F4A,FUN_CODE_0f4a,no,1.00
common/0F58.c,common,0F58,8,common/0F58.c,0F58,FUN_CODE_0f58,no,1.00
common/0F75.c,common,0F75,13,common/0F75.c,0F75,clr_xdata_0000_00ff_iram_20_bf_xdata_9000_97ff,no,1.00
common/0FA6.c,common,0FA6,11,common/0FA6.c,0FA6,FUN_CODE_0fa6,no,1.00
common/0FE6.c,common,0FE6,8,common/0FE6.c,0FE6,FUN_CODE_0fe6,no,1.00
common/1002.c,common,1002,4,common/1002.c,1002,FUN_CODE_1002,no,1.00
common/1012.c,common,1012,2,common/1012.c,1012,FUN_CODE_1012,no,1.00
common/1017.c,common,1017,22,common/1017.c,1017,FUN_CODE_1017,no,1.00
common/1042.c,common,1042,3,common/1042.c,1042,FUN_CODE_1042,no,1.00
common/1048.c,common,1048,2,common/1048.c,1048,FUN_CODE_1048,no,1.00
common/1059.c,common,1059,22,common/1059.c,1059,FUN_CODE_1059,no,1.00
common/10E5.c,common,10E5,9,common/10E5.c,10E5,FUN_CODE_10e5,no,1.00
common/10F0.c,common,10F0,1,common/10F0.c,10F0,FUN_CODE_10f0,no,1.00
common/10F1.c,common,10F1,2,common/10F1.c,10F1,zero_xdata_200b,no,1.00
common/10FA.c,common,10FA,3,common/10FA.c,10FA,thunk_FUN_CODE_0a74,no,1.00
common/10FF.c,common,10FF,1,common/10FF.c,10FF,FUN_CODE_10ff,no,1.00
common/1100.c,common,1100,5,common/1602.c,1602,FUN_CODE_1602,yes,1.00
common/110A.c,common,110A,5,common/1602.c,1602,FUN_CODE_1602,yes,1.00
common/1114.c,common,1114,5,common/1114.c,1114,bl51_bank_select_1,no,1.00
common/1128.c,common,1128,5,common/1128.c,1128,bl51_bank_select_2,no,1.00
common/113C.c,common,113C,5,common/113C.c,113C,bl51_bank_select_3,no,1.00
common/1150.c,common,1150,2,common/1150.c,1150,load_dptr_bf1c_tail_jump_1100,no,1.00
common/1156.c,common,1156,2,common/1156.c,1156,load_dptr_bf1d_tail_jump_1100,no,1.00
common/115C.c,common,115C,2,common/115C.c,115C,load_dptr_bf1e_tail_jump_1100,no,1.00
common/1162.c,common,1162,2,common/1162.c,1162,load_dptr_bf1f_tail_jump_1100,no,1.00
common/1168.c,common,1168,2,common/1168.c,1168,load_dptr_bf20_tail_jump_1100,no,1.00
common/116E.c,common,116E,2,common/116E.c,116E,FUN_CODE_116e,no,1.00
common/1174.c,common,1174,2,common/1174.c,1174,FUN_CODE_1174,no,1.00
common/117A.c,common,117A,2,common/117A.c,117A,FUN_CODE_117a,no,1.00
common/1180.c,common,1180,2,common/1180.c,1180,FUN_CODE_1180,no,1.00
common/1186.c,common,1186,2,common/1186.c,1186,FUN_CODE_1186,no,1.00
common/118C.c,common,118C,2,common/118C.c,118C,FUN_CODE_118c,no,1.00
common/1192.c,common,1192,2,common/1192.c,1192,FUN_CODE_1192,no,1.00
common/1198.c,common,1198,2,common/1198.c,1198,FUN_CODE_1198,no,1.00
common/119E.c,common,119E,2,common/119E.c,119E,FUN_CODE_119e,no,1.00
common/11A4.c,common,11A4,2,common/11A4.c,11A4,FUN_CODE_11a4,no,1.00
common/11AA.c,common,11AA,2,common/11AA.c,11AA,FUN_CODE_11aa,no,1.00
common/11B0.c,common,11B0,2,common/11B0.c,11B0,FUN_CODE_11b0,no,1.00
common/11B6.c,common,11B6,2,common/11B6.c,11B6,FUN_CODE_11b6,no,1.00
common/11BC.c,common,11BC,2,common/11BC.c,11BC,FUN_CODE_11bc,no,1.00
common/11C2.c,common,11C2,2,common/11C2.c,11C2,load_dptr_bf57_tail_jump_1100,no,1.00
common/11C8.c,common,11C8,2,common/11C8.c,11C8,FUN_CODE_11c8,no,1.00
common/11CE.c,common,11CE,2,common/11CE.c,11CE,FUN_CODE_11ce,no,1.00
common/11D4.c,common,11D4,2,common/11D4.c,11D4,FUN_CODE_11d4,no,1.00
common/11DA.c,common,11DA,2,common/11DA.c,11DA,FUN_CODE_11da,no,1.00
common/11E0.c,common,11E0,2,common/11E0.c,11E0,FUN_CODE_11e0,no,1.00
common/11E6.c,common,11E6,2,common/11E6.c,11E6,FUN_CODE_11e6,no,1.00
common/11EC.c,common,11EC,2,common/11EC.c,11EC,FUN_CODE_11ec,no,1.00
common/11F2.c,common,11F2,2,common/11F2.c,11F2,FUN_CODE_11f2,no,1.00
common/11F8.c,common,11F8,2,common/11F8.c,11F8,FUN_CODE_11f8,no,1.00
common/11FE.c,common,11FE,2,common/11FE.c,11FE,FUN_CODE_11fe,no,1.00
common/1204.c,common,1204,5,common/1602.c,1602,FUN_CODE_1602,yes,1.00
common/1207.c,common,1207,5,common/1602.c,1602,FUN_CODE_1602,yes,1.00
common/120A.c,common,120A,2,common/120A.c,120A,FUN_CODE_120a,no,1.00
common/1210.c,common,1210,2,common/1210.c,1210,FUN_CODE_1210,no,1.00
common/1216.c,common,1216,2,common/1216.c,1216,FUN_CODE_1216,no,1.00
common/121C.c,common,121C,2,common/121C.c,121C,FUN_CODE_121c,no,1.00
common/1222.c,common,1222,2,common/1222.c,1222,FUN_CODE_1222,no,1.00
common/1228.c,common,1228,2,common/1228.c,1228,FUN_CODE_1228,no,1.00
common/122E.c,common,122E,2,common/122E.c,122E,FUN_CODE_122e,no,1.00
common/1234.c,common,1234,2,common/1234.c,1234,FUN_CODE_1234,no,1.00
common/123A.c,common,123A,2,common/123A.c,123A,FUN_CODE_123a,no,1.00
common/1240.c,common,1240,2,common/1240.c,1240,FUN_CODE_1240,no,1.00
common/1246.c,common,1246,2,common/1246.c,1246,FUN_CODE_1246,no,1.00
common/124C.c,common,124C,2,common/124C.c,124C,FUN_CODE_124c,no,1.00
common/1252.c,common,1252,2,common/1252.c,1252,FUN_CODE_1252,no,1.00
common/1258.c,common,1258,2,common/1258.c,1258,FUN_CODE_1258,no,1.00
common/125E.c,common,125E,2,common/125E.c,125E,FUN_CODE_125e,no,1.00
common/1264.c,common,1264,2,common/1264.c,1264,FUN_CODE_1264,no,1.00
common/126A.c,common,126A,2,common/126A.c,126A,FUN_CODE_126a,no,1.00
common/1270.c,common,1270,2,common/1270.c,1270,FUN_CODE_1270,no,1.00
common/1276.c,common,1276,2,common/1276.c,1276,FUN_CODE_1276,no,1.00
common/127C.c,common,127C,2,common/127C.c,127C,FUN_CODE_127c,no,1.00
common/1282.c,common,1282,2,common/1282.c,1282,FUN_CODE_1282,no,1.00
common/1288.c,common,1288,2,common/1288.c,1288,FUN_CODE_1288,no,1.00
common/128E.c,common,128E,2,common/128E.c,128E,FUN_CODE_128e,no,1.00
common/1294.c,common,1294,2,common/1294.c,1294,FUN_CODE_1294,no,1.00
common/129A.c,common,129A,2,common/129A.c,129A,FUN_CODE_129a,no,1.00
common/12A0.c,common,12A0,2,common/12A0.c,12A0,FUN_CODE_12a0,no,1.00
common/12A6.c,common,12A6,2,common/12A6.c,12A6,FUN_CODE_12a6,no,1.00
common/12AC.c,common,12AC,2,common/12AC.c,12AC,FUN_CODE_12ac,no,1.00
common/12B2.c,common,12B2,2,common/12B2.c,12B2,FUN_CODE_12b2,no,1.00
common/12B8.c,common,12B8,2,common/12B8.c,12B8,FUN_CODE_12b8,no,1.00
common/12BE.c,common,12BE,2,common/12BE.c,12BE,FUN_CODE_12be,no,1.00
common/12C4.c,common,12C4,2,common/12C4.c,12C4,FUN_CODE_12c4,no,1.00
common/12CA.c,common,12CA,2,common/12CA.c,12CA,FUN_CODE_12ca,no,1.00
common/12D0.c,common,12D0,2,common/12D0.c,12D0,FUN_CODE_12d0,no,1.00
common/12D6.c,common,12D6,2,common/12D6.c,12D6,FUN_CODE_12d6,no,1.00
common/12DC.c,common,12DC,2,common/12DC.c,12DC,FUN_CODE_12dc,no,1.00
common/12E2.c,common,12E2,2,common/12E2.c,12E2,FUN_CODE_12e2,no,1.00
common/12E8.c,common,12E8,2,common/12E8.c,12E8,FUN_CODE_12e8,no,1.00
common/12EE.c,common,12EE,2,common/12EE.c,12EE,FUN_CODE_12ee,no,1.00
common/12F4.c,common,12F4,2,common/12F4.c,12F4,FUN_CODE_12f4,no,1.00
common/12FA.c,common,12FA,2,common/12FA.c,12FA,FUN_CODE_12fa,no,1.00
common/1300.c,common,1300,2,common/1300.c,1300,FUN_CODE_1300,no,1.00
common/1306.c,common,1306,2,common/1306.c,1306,FUN_CODE_1306,no,1.00
common/130C.c,common,130C,2,common/130C.c,130C,FUN_CODE_130c,no,1.00
common/1312.c,common,1312,2,common/1312.c,1312,FUN_CODE_1312,no,1.00
common/1318.c,common,1318,2,common/1318.c,1318,FUN_CODE_1318,no,1.00
common/131E.c,common,131E,2,common/131E.c,131E,FUN_CODE_131e,no,1.00
common/1324.c,common,1324,2,common/1324.c,1324,FUN_CODE_1324,no,1.00
common/132A.c,common,132A,2,common/132A.c,132A,FUN_CODE_132a,no,1.00
common/1330.c,common,1330,2,common/1330.c,1330,FUN_CODE_1330,no,1.00
common/1336.c,common,1336,2,common/1336.c,1336,FUN_CODE_1336,no,1.00
common/133C.c,common,133C,2,common/133C.c,133C,FUN_CODE_133c,no,1.00
common/1342.c,common,1342,2,common/1342.c,1342,FUN_CODE_1342,no,1.00
common/1348.c,common,1348,2,common/1348.c,1348,FUN_CODE_1348,no,1.00
common/134E.c,common,134E,2,common/134E.c,134E,FUN_CODE_134e,no,1.00
common/1354.c,common,1354,2,common/1354.c,1354,FUN_CODE_1354,no,1.00
common/135A.c,common,135A,2,common/135A.c,135A,FUN_CODE_135a,no,1.00
common/1360.c,common,1360,2,common/1360.c,1360,FUN_CODE_1360,no,1.00
common/1366.c,common,1366,2,common/1366.c,1366,FUN_CODE_1366,no,1.00
common/136C.c,common,136C,2,common/136C.c,136C,FUN_CODE_136c,no,1.00
common/1372.c,common,1372,2,common/1372.c,1372,FUN_CODE_1372,no,1.00
common/1378.c,common,1378,2,common/1378.c,1378,FUN_CODE_1378,no,1.00
common/137E.c,common,137E,2,common/137E.c,137E,FUN_CODE_137e,no,1.00
common/1384.c,common,1384,2,common/1384.c,1384,FUN_CODE_1384,no,1.00
common/138A.c,common,138A,2,common/138A.c,138A,FUN_CODE_138a,no,1.00
common/1390.c,common,1390,2,common/1390.c,1390,FUN_CODE_1390,no,1.00
common/1396.c,common,1396,2,common/1396.c,1396,FUN_CODE_1396,no,1.00
common/139C.c,common,139C,2,common/139C.c,139C,FUN_CODE_139c,no,1.00
common/13A2.c,common,13A2,2,common/13A2.c,13A2,FUN_CODE_13a2,no,1.00
common/13A8.c,common,13A8,2,common/13A8.c,13A8,FUN_CODE_13a8,no,1.00
common/13AE.c,common,13AE,2,common/13AE.c,13AE,FUN_CODE_13ae,no,1.00
common/13B4.c,common,13B4,2,common/13B4.c,13B4,FUN_CODE_13b4,no,1.00
common/13BA.c,common,13BA,2,common/13BA.c,13BA,FUN_CODE_13ba,no,1.00
common/13C0.c,common,13C0,2,common/13C0.c,13C0,FUN_CODE_13c0,no,1.00
common/13C6.c,common,13C6,2,common/13C6.c,13C6,FUN_CODE_13c6,no,1.00
common/13CC.c,common,13CC,2,common/13CC.c,13CC,FUN_CODE_13cc,no,1.00
common/13D2.c,common,13D2,2,common/13D2.c,13D2,FUN_CODE_13d2,no,1.00
common/13D8.c,common,13D8,2,common/13D8.c,13D8,FUN_CODE_13d8,no,1.00
common/13DE.c,common,13DE,2,common/13DE.c,13DE,FUN_CODE_13de,no,1.00
common/13E4.c,common,13E4,2,common/13E4.c,13E4,FUN_CODE_13e4,no,1.00
common/13EA.c,common,13EA,2,common/13EA.c,13EA,FUN_CODE_13ea,no,1.00
common/13F0.c,common,13F0,2,common/13F0.c,13F0,FUN_CODE_13f0,no,1.00
common/13F6.c,common,13F6,2,common/13F6.c,13F6,FUN_CODE_13f6,no,1.00
common/13FC.c,common,13FC,2,common/13FC.c,13FC,FUN_CODE_13fc,no,1.00
common/1402.c,common,1402,2,common/1402.c,1402,FUN_CODE_1402,no,1.00
common/1408.c,common,1408,2,common/1408.c,1408,FUN_CODE_1408,no,1.00
common/140E.c,common,140E,2,common/140E.c,140E,FUN_CODE_140e,no,1.00
common/1414.c,common,1414,2,common/1414.c,1414,FUN_CODE_1414,no,1.00
common/141A.c,common,141A,2,common/141A.c,141A,FUN_CODE_141a,no,1.00
common/1420.c,common,1420,2,common/1420.c,1420,FUN_CODE_1420,no,1.00
common/1426.c,common,1426,2,common/1426.c,1426,FUN_CODE_1426,no,1.00
common/142C.c,common,142C,2,common/142C.c,142C,FUN_CODE_142c,no,1.00
common/1432.c,common,1432,2,common/1432.c,1432,FUN_CODE_1432,no,1.00
common/1438.c,common,1438,2,common/1438.c,1438,FUN_CODE_1438,no,1.00
common/143E.c,common,143E,2,common/143E.c,143E,FUN_CODE_143e,no,1.00
common/1444.c,common,1444,2,common/1444.c,1444,FUN_CODE_1444,no,1.00
common/144A.c,common,144A,2,common/144A.c,144A,FUN_CODE_144a,no,1.00
common/1450.c,common,1450,2,common/1450.c,1450,FUN_CODE_1450,no,1.00
common/1456.c,common,1456,2,common/1456.c,1456,FUN_CODE_1456,no,1.00
common/145C.c,common,145C,2,common/145C.c,145C,FUN_CODE_145c,no,1.00
common/1462.c,common,1462,2,common/1462.c,1462,FUN_CODE_1462,no,1.00
common/1468.c,common,1468,2,common/1468.c,1468,FUN_CODE_1468,no,1.00
common/146E.c,common,146E,2,common/146E.c,146E,FUN_CODE_146e,no,1.00
common/1474.c,common,1474,2,common/1474.c,1474,FUN_CODE_1474,no,1.00
common/147A.c,common,147A,2,common/147A.c,147A,FUN_CODE_147a,no,1.00
common/1480.c,common,1480,2,common/1480.c,1480,FUN_CODE_1480,no,1.00
common/1486.c,common,1486,2,common/1486.c,1486,FUN_CODE_1486,no,1.00
common/148C.c,common,148C,2,common/148C.c,148C,FUN_CODE_148c,no,1.00
common/1492.c,common,1492,2,common/1492.c,1492,FUN_CODE_1492,no,1.00
common/1498.c,common,1498,2,common/1498.c,1498,FUN_CODE_1498,no,1.00
common/149E.c,common,149E,2,common/149E.c,149E,FUN_CODE_149e,no,1.00
common/14A4.c,common,14A4,2,common/14A4.c,14A4,FUN_CODE_14a4,no,1.00
common/14AA.c,common,14AA,2,common/14AA.c,14AA,FUN_CODE_14aa,no,1.00
common/14B0.c,common,14B0,2,common/14B0.c,14B0,FUN_CODE_14b0,no,1.00
common/14B6.c,common,14B6,2,common/14B6.c,14B6,FUN_CODE_14b6,no,1.00
common/14BC.c,common,14BC,2,common/14BC.c,14BC,FUN_CODE_14bc,no,1.00
common/14C2.c,common,14C2,2,common/14C2.c,14C2,FUN_CODE_14c2,no,1.00
common/14C8.c,common,14C8,2,common/14C8.c,14C8,FUN_CODE_14c8,no,1.00
common/14CE.c,common,14CE,2,common/14CE.c,14CE,FUN_CODE_14ce,no,1.00
common/14D4.c,common,14D4,2,common/14D4.c,14D4,FUN_CODE_14d4,no,1.00
common/14DA.c,common,14DA,2,common/14DA.c,14DA,FUN_CODE_14da,no,1.00
common/14E0.c,common,14E0,2,common/14E0.c,14E0,FUN_CODE_14e0,no,1.00
common/14E6.c,common,14E6,2,common/14E6.c,14E6,FUN_CODE_14e6,no,1.00
common/14EC.c,common,14EC,2,common/14EC.c,14EC,FUN_CODE_14ec,no,1.00
common/14F2.c,common,14F2,2,common/14F2.c,14F2,FUN_CODE_14f2,no,1.00
common/14F8.c,common,14F8,2,common/14F8.c,14F8,FUN_CODE_14f8,no,1.00
common/14FE.c,common,14FE,2,common/14FE.c,14FE,FUN_CODE_14fe,no,1.00
common/1504.c,common,1504,2,common/1504.c,1504,FUN_CODE_1504,no,1.00
common/150A.c,common,150A,2,common/150A.c,150A,FUN_CODE_150a,no,1.00
common/1510.c,common,1510,2,common/1510.c,1510,FUN_CODE_1510,no,1.00
common/1516.c,common,1516,2,common/1516.c,1516,FUN_CODE_1516,no,1.00
common/151C.c,common,151C,2,common/151C.c,151C,FUN_CODE_151c,no,1.00
common/1522.c,common,1522,2,common/1522.c,1522,FUN_CODE_1522,no,1.00
common/1528.c,common,1528,2,common/1528.c,1528,FUN_CODE_1528,no,1.00
common/152E.c,common,152E,2,common/152E.c,152E,FUN_CODE_152e,no,1.00
common/1534.c,common,1534,2,common/1534.c,1534,FUN_CODE_1534,no,1.00
common/153A.c,common,153A,2,common/153A.c,153A,FUN_CODE_153a,no,1.00
common/1540.c,common,1540,2,common/1540.c,1540,FUN_CODE_1540,no,1.00
common/1546.c,common,1546,2,common/1546.c,1546,FUN_CODE_1546,no,1.00
common/154C.c,common,154C,2,common/154C.c,154C,FUN_CODE_154c,no,1.00
common/1552.c,common,1552,2,common/1552.c,1552,FUN_CODE_1552,no,1.00
common/1558.c,common,1558,2,common/1558.c,1558,FUN_CODE_1558,no,1.00
common/155E.c,common,155E,2,common/155E.c,155E,FUN_CODE_155e,no,1.00
common/1564.c,common,1564,2,common/1564.c,1564,FUN_CODE_1564,no,1.00
common/156B.c,common,156B,4,common/156B.c,156B,FUN_CODE_156b,no,1.00
common/1570.c,common,1570,2,common/1570.c,1570,FUN_CODE_1570,no,1.00
common/1576.c,common,1576,2,common/1576.c,1576,FUN_CODE_1576,no,1.00
common/157C.c,common,157C,2,common/157C.c,157C,FUN_CODE_157c,no,1.00
common/1582.c,common,1582,2,common/1582.c,1582,FUN_CODE_1582,no,1.00
common/1588.c,common,1588,2,common/1588.c,1588,FUN_CODE_1588,no,1.00
common/158E.c,common,158E,2,common/158E.c,158E,load_dptr_d89f_tail_jump_1100,no,1.00
common/1594.c,common,1594,2,common/1594.c,1594,load_dptr_d96c_tail_jump_1100,no,1.00
common/159A.c,common,159A,2,common/159A.c,159A,load_dptr_c251_tail_jump_1100,no,1.00
common/15A0.c,common,15A0,2,common/15A0.c,15A0,FUN_CODE_15a0,no,1.00
common/15A6.c,common,15A6,2,common/15A6.c,15A6,FUN_CODE_15a6,no,1.00
common/15AC.c,common,15AC,2,common/15AC.c,15AC,FUN_CODE_15ac,no,1.00
common/15B2.c,common,15B2,2,common/15B2.c,15B2,FUN_CODE_15b2,no,1.00
common/15B8.c,common,15B8,2,common/15B8.c,15B8,trampoline_bank0_c881,no,1.00
common/15BE.c,common,15BE,2,common/15BE.c,15BE,FUN_CODE_15be,no,1.00
common/15C4.c,common,15C4,2,common/15C4.c,15C4,FUN_CODE_15c4,no,1.00
common/15CA.c,common,15CA,2,common/15CA.c,15CA,FUN_CODE_15ca,no,1.00
common/15D0.c,common,15D0,2,common/15D0.c,15D0,FUN_CODE_15d0,no,1.00
common/15D6.c,common,15D6,2,common/15D6.c,15D6,FUN_CODE_15d6,no,1.00
common/15DC.c,common,15DC,2,common/15DC.c,15DC,FUN_CODE_15dc,no,1.00
common/15E2.c,common,15E2,2,common/15E2.c,15E2,FUN_CODE_15e2,no,1.00
common/15E8.c,common,15E8,2,common/15E8.c,15E8,FUN_CODE_15e8,no,1.00
common/15EE.c,common,15EE,2,common/15EE.c,15EE,FUN_CODE_15ee,no,1.00
common/15F4.c,common,15F4,2,common/15F4.c,15F4,FUN_CODE_15f4,no,1.00
common/15FA.c,common,15FA,2,common/15FA.c,15FA,FUN_CODE_15fa,no,1.00
common/1602.c,common,1602,6,common/1602.c,1602,FUN_CODE_1602,no,1.00
common/1606.c,common,1606,2,common/1606.c,1606,FUN_CODE_1606,no,1.00
common/160C.c,common,160C,2,common/160C.c,160C,FUN_CODE_160c,no,1.00
common/1612.c,common,1612,2,common/1612.c,1612,FUN_CODE_1612,no,1.00
common/1618.c,common,1618,2,common/1618.c,1618,FUN_CODE_1618,no,1.00
common/161E.c,common,161E,2,common/161E.c,161E,FUN_CODE_161e,no,1.00
common/1624.c,common,1624,2,common/1624.c,1624,FUN_CODE_1624,no,1.00
common/1630.c,common,1630,2,common/1630.c,1630,FUN_CODE_1630,no,1.00
common/1636.c,common,1636,2,common/1636.c,1636,load_dptr_d991_tail_jump_1100,no,1.00
common/16D2.c,common,16D2,2,common/16D2.c,16D2,FUN_CODE_16d2,no,1.00
common/1706.c,common,1706,3,common/1706.c,1706,FUN_CODE_1706,no,1.00
common/1800.c,common,1800,5,common/1602.c,1602,FUN_CODE_1602,yes,1.00
common/1AC2.c,common,1AC2,45,common/1AC2.c,1AC2,FUN_CODE_1ac2,no,1.00
common/1BA4.c,common,1BA4,9,common/1BA4.c,1BA4,FUN_CODE_1ba4,no,1.00
common/1BF3.c,common,1BF3,38,common/1BF3.c,1BF3,FUN_CODE_1bf3,no,1.00
common/1C00.c,common,1C00,37,common/1BF3.c,1BF3,FUN_CODE_1bf3,yes,0.89
common/1C14.c,common,1C14,34,common/1BF3.c,1BF3,FUN_CODE_1bf3,yes,0.97
common/1C3E.c,common,1C3E,9,common/1C3E.c,1C3E,FUN_CODE_1c3e,no,1.00
common/1CD1.c,common,1CD1,1,common/1CD1.c,1CD1,FUN_CODE_1cd1,no,1.00
common/1CD2.c,common,1CD2,10,common/1CD2.c,1CD2,FUN_CODE_1cd2,no,1.00
common/1D20.c,common,1D20,32,common/1D20.c,1D20,FUN_CODE_1d20,no,1.00
common/1E1A.c,common,1E1A,4,common/1E1A.c,1E1A,FUN_CODE_1e1a,no,1.00
common/1E30.c,common,1E30,2,common/1E30.c,1E30,FUN_CODE_1e30,no,1.00
common/1E6E.c,common,1E6E,39,common/1E6E.c,1E6E,FUN_CODE_1e6e,no,1.00
common/1E7F.c,common,1E7F,36,common/1E6E.c,1E6E,FUN_CODE_1e6e,yes,0.92
common/2002.c,common,2002,9,common/2002.c,2002,FUN_CODE_2002,no,1.00
common/21DC.c,common,21DC,1,common/21DC.c,21DC,FUN_CODE_21dc,no,1.00
common/21DF.c,common,21DF,1,common/21DF.c,21DF,FUN_CODE_21df,no,1.00
common/21E2.c,common,21E2,1,common/21E2.c,21E2,FUN_CODE_21e2,no,1.00
common/21EB.c,common,21EB,1,common/21EB.c,21EB,FUN_CODE_21eb,no,1.00
common/220A.c,common,220A,2,common/220A.c,220A,FUN_CODE_220a,no,1.00
common/2211.c,common,2211,1,common/2211.c,2211,FUN_CODE_2211,no,1.00
common/221F.c,common,221F,1,common/221F.c,221F,FUN_CODE_221f,no,1.00
common/2226.c,common,2226,1,common/2226.c,2226,FUN_CODE_2226,no,1.00
common/222E.c,common,222E,3,common/222E.c,222E,FUN_CODE_222e,no,1.00
common/2238.c,common,2238,2,common/2238.c,2238,FUN_CODE_2238,no,1.00
common/223F.c,common,223F,92,common/223F.c,223F,FUN_CODE_223f,no,1.00
common/2275.c,common,2275,75,common/2275.c,2275,FUN_CODE_2275,no,1.00
common/2290.c,common,2290,71,common/2290.c,2290,FUN_CODE_2290,no,1.00
common/22EF.c,common,22EF,59,common/22EF.c,22EF,FUN_CODE_22ef,no,1.00
common/23C9.c,common,23C9,7,common/23C9.c,23C9,FUN_CODE_23c9,no,1.00
common/23F4.c,common,23F4,14,common/23F4.c,23F4,FUN_CODE_23f4,no,1.00
common/2444.c,common,2444,17,common/2444.c,2444,FUN_CODE_2444,no,1.00
common/24D1.c,common,24D1,18,common/24D1.c,24D1,FUN_CODE_24d1,no,1.00
common/24FE.c,common,24FE,14,common/24FE.c,24FE,FUN_CODE_24fe,no,1.00
common/2533.c,common,2533,8,common/2533.c,2533,FUN_CODE_2533,no,1.00
common/258B.c,common,258B,29,common/258B.c,258B,FUN_CODE_258b,no,1.00
common/2632.c,common,2632,23,common/2632.c,2632,FUN_CODE_2632,no,1.00
common/26CB.c,common,26CB,18,common/26CB.c,26CB,FUN_CODE_26cb,no,1.00
common/271A.c,common,271A,17,common/271A.c,271A,FUN_CODE_271a,no,1.00
common/2797.c,common,2797,4,common/2797.c,2797,FUN_CODE_2797,no,1.00
common/27AB.c,common,27AB,11,common/27AB.c,27AB,FUN_CODE_27ab,no,1.00
common/27E3.c,common,27E3,3,common/27E3.c,27E3,FUN_CODE_27e3,no,1.00
common/2802.c,common,2802,2,common/2802.c,2802,FUN_CODE_2802,no,1.00
common/2812.c,common,2812,2,common/2812.c,2812,FUN_CODE_2812,no,1.00
common/2819.c,common,2819,2,common/2819.c,2819,FUN_CODE_2819,no,1.00
common/2820.c,common,2820,5,common/2820.c,2820,FUN_CODE_2820,no,1.00
common/2890.c,common,2890,2,common/2890.c,2890,FUN_CODE_2890,no,1.00
common/2896.c,common,2896,22,common/2896.c,2896,clear_iram_6d_7f_then_xdata_b00_bfe,no,1.00
common/28C1.c,common,28C1,4,common/28C1.c,28C1,FUN_CODE_28c1,no,1.00
common/28D1.c,common,28D1,15,common/28D1.c,28D1,FUN_CODE_28d1,no,1.00
common/291D.c,common,291D,14,common/291D.c,291D,FUN_CODE_291d,no,1.00
common/295F.c,common,295F,8,common/295F.c,295F,FUN_CODE_295f,no,1.00
common/2987.c,common,2987,2,common/2987.c,2987,FUN_CODE_2987,no,1.00
common/2990.c,common,2990,12,common/2990.c,2990,advance_bfe_counter_publish_at_bfd,no,1.00
common/29CF.c,common,29CF,14,common/29CF.c,29CF,FUN_CODE_29cf,no,1.00
common/2A24.c,common,2A24,2,common/2A24.c,2A24,FUN_CODE_2a24,no,1.00
common/2A27.c,common,2A27,2,common/2A27.c,2A27,FUN_CODE_2a27,no,1.00
common/2A28.c,common,2A28,1,common/2A28.c,2A28,FUN_CODE_2a28,no,1.00
common/2A35.c,common,2A35,1,common/2A35.c,2A35,FUN_CODE_2a35,no,1.00
common/2A38.c,common,2A38,1,common/2A38.c,2A38,FUN_CODE_2a38,no,1.00
common/2A42.c,common,2A42,2,common/2A42.c,2A42,FUN_CODE_2a42,no,1.00
