addr,program,spelled_as,span_group,cluster_id,refs,read,write,read+write,passed-to-call,address-taken,readers,writers,functions_touched,single_function,name,functions,cluster_key
0x08A8,main-ec,symbol,0x08A5-0x08AA,main-ec-002,170,126,2,42,0,0,42,44,44,no,XDATA_08A8,bank0:0xA139=FUN_CODE_a139; bank0:0xA1A8=set_state_bytes_then_0xa1c8 [writer]; bank1:0x8001=decrement_nonzero_xdata_counters [writer]; bank1:0x8004=read_06c6 [reader]; bank1:0x8005=skip_06c6_decrement [logic]; bank1:0x8007=dec_06c6_value [math]; bank1:0x8008=store_06c6_decrement [writer]; bank1:0x8009=select_06cd [logic]; bank1:0x800C=read_06cd [reader]; bank1:0x800D=skip_06cd_decrement [logic]; bank1:0x800F=dec_06cd_value [math]; bank1:0x8010=store_06cd_decrement [writer]; bank1:0x8011=select_06d1 [logic]; bank1:0x8014=read_06d1_and_test_zero [reader]; bank1:0x8017=dec_06d1_value [math]; bank1:0x8018=store_acc_to_xdata_dptr_8018 [writer]; bank1:0x8019=load_dptr_06d2 [reader]; bank1:0x801C=read_xdata_dptr_801c [reader]; bank1:0x801D=branch_if_acc_zero_to_8021 [gate]; bank1:0x801F=dec_acc_801f [math]; bank1:0x8020=store_acc_to_xdata_dptr_8020 [writer]; bank1:0x8021=load_dptr_06f3 [reader]; bank1:0x8024=read_xdata_dptr_8024 [reader]; bank1:0x8025=branch_if_acc_zero_to_8029 [gate]; bank1:0x8027=dec_acc_8027 [math]; bank1:0x8028=store_acc_and_load_dptr_0635 [writer]; bank1:0x802C=read_xdata_dptr_802c [reader]; bank1:0x802D=branch_if_acc_zero_to_8031 [gate]; bank1:0x802F=dec_acc_802f [math]; bank1:0x8030=store_acc_to_xdata_dptr_8030 [writer]; bank1:0x8031=load_dptr_0636_and_read [reader]; bank1:0x8035=branch_if_acc_zero_to_8039 [gate]; bank1:0x8037=dec_store_and_load_dptr_0637 [writer]; bank1:0x803C=test_and_decrement_0638_after_prior_byte [writer]; bank1:0x8048=store_acc_and_read_0639 [writer]; bank1:0x804D=dec_then_test_063a_with_sign_guard [writer]; bank1:0x8060=branch_if_acc_zero_to_8064 [gate]; bank1:0x8062=dec_store_then_test_and_dec_07f6 [writer]; bank1:0x806C=reload_06d6_with_9_or_return_early [writer]; bank1:0x807E=dec_06c3_and_dec_06d8_gated_on_0440 [writer]; bank1:0x8096=dec_06d9_only_if_both_calls_return_zero [writer]; bank1:0x80AA=dec_timers_06da_08e4_055f_09ce_070b [writer]; bank1:0x80D6=clear_0460_0468_when_0706_reaches_zero [writer]; bank1:0x80EF=dec_timers_and_set_expiry_flags [writer],k733222e83898
0x08A9,main-ec,DAT_EXTMEM,0x08A5-0x08AA,main-ec-153,2,1,1,0,0,0,1,1,2,no,,bank0:0xBC85=clear_08a9_and_08aa [writer]; bank0:0xBD46=be16_08a9_08aa_minus_0321 [math],k04dddd85ead2
0x08AA,main-ec,DAT_EXTMEM,0x08A5-0x08AA,main-ec-153,2,1,1,0,0,0,1,1,2,no,,bank0:0xBC85=clear_08a9_and_08aa [writer]; bank0:0xBD46=be16_08a9_08aa_minus_0321 [math],k04dddd85ead2
0x08AC,main-ec,DAT_EXTMEM,0x08AC-0x08AD,main-ec-001,12,4,7,0,1,0,4,5,6,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0x98FB=set_0985_bit4 [writer]; bank0:0x9902=clamp_08ac_up_to_08bb [math]; bank0:0xBC67=store_code_byte_to_08ac_then_reload_dptr [copy]; bank1:0xA916=clamp_078b_level_into_0804 [state],k7497cf885614
0x08AD,main-ec,DAT_EXTMEM,0x08AC-0x08AD,main-ec-130,10,6,1,2,0,1,2,2,3,no,,bank0:0x9AAD=FUN_CODE_9aad; bank0:0x9C00=clear_09e9_unless_0743_bit2 [state]; bank0:0x9C24=reset_08ad_08bf_and_clear_08e2_bit7 [state],k51a961df76aa
0x08AF,main-ec,DAT_EXTMEM,0x08AF-0x08AF,main-ec-125,10,6,1,3,0,0,3,4,4,no,,bank0:0xA00E=seed_0872_087a_088a_then_select_level [state]; bank0:0xA139=FUN_CODE_a139; bank0:0xA1A8=set_state_bytes_then_0xa1c8 [writer]; bank0:0xA1C8=select_code_table_entry_and_store_0872_087a_088a [dispatch],k25b651b0e92d
0x08B8,main-ec,DAT_EXTMEM,0x08B8-0x08BB,main-ec-085,3,0,3,0,0,0,0,3,3,no,,bank0:0x91C5=config_init_from_ba36_ba46 [init]; bank0:0xBB47=load_dptr_08b8 [unresolved]; bank0:0xD9FE=seed_07d3_gfid_and_08xx_defaults [init],k614bab4e3d9d
0x08B9,main-ec,DAT_EXTMEM,0x08B8-0x08BB,main-ec-290,5,0,5,0,0,0,0,5,5,no,,bank0:0x9277=FUN_CODE_9277; bank0:0xBB47=load_dptr_08b8 [unresolved]; bank0:0xBB4A=store_a_to_dptr_then_load_0a [writer]; bank0:0xBB4D=store_a_to_08b9 [writer]; bank0:0xD9FE=seed_07d3_gfid_and_08xx_defaults [init],k638ed1171fd7
0x08BA,main-ec,DAT_EXTMEM,0x08B8-0x08BB,main-ec-140,3,0,2,0,1,0,0,2,3,no,,bank0:0x99ED=copy_08c7_08c8_08c9_into_087x [copy]; bank0:0x9A00=copy_dptr_to_088b_and_08bb_to_08ba [copy]; bank1:0xA916=clamp_078b_level_into_0804 [state],kc7f3cfc3b1fa
0x08BB,main-ec,DAT_EXTMEM,0x08B8-0x08BB,main-ec-001,17,12,5,0,0,0,6,2,6,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0x98FB=set_0985_bit4 [writer]; bank0:0x9902=clamp_08ac_up_to_08bb [math]; bank0:0x99ED=copy_08c7_08c8_08c9_into_087x [copy]; bank0:0x9A00=copy_dptr_to_088b_and_08bb_to_08ba [copy],k7497cf885614
0x08BD,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-001,4,2,2,0,0,0,1,2,3,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0xBBC7=sub_10x_08bd_from_08ce_pair [math],k7497cf885614
0x08BE,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-330,2,2,0,0,0,0,1,0,1,yes,,bank0:0xB9F5=add_be16_08cc_and_compute_08be_x10_diff [math],kf5ffb0f0250f
0x08BF,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-130,4,2,2,0,0,0,1,2,2,no,,bank0:0x9AAD=FUN_CODE_9aad; bank0:0x9C24=reset_08ad_08bf_and_clear_08e2_bit7 [state],k51a961df76aa
0x08C0,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-001,17,11,5,0,0,1,7,3,9,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0x98FB=set_0985_bit4 [writer]; bank0:0x9902=clamp_08ac_up_to_08bb [math]; bank0:0x9917=dispatch_on_0a50 [dispatch]; bank0:0x9CA6=gate_06e6_442_then_sync_046a_from_086b [state]; bank0:0x9D9B=compute_level_blocks_086b_086c_086e [math]; bank0:0xA00E=seed_0872_087a_088a_then_select_level [state]; bank0:0xBBB3=store_code_byte_to_08c0 [writer],k7497cf885614
0x08C1,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-001,18,12,6,0,0,0,8,3,9,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0x98FB=set_0985_bit4 [writer]; bank0:0x9902=clamp_08ac_up_to_08bb [math]; bank0:0x9917=dispatch_on_0a50 [dispatch]; bank0:0x9CA6=gate_06e6_442_then_sync_046a_from_086b [state]; bank0:0x9D9B=compute_level_blocks_086b_086c_086e [math]; bank0:0xA00E=seed_0872_087a_088a_then_select_level [state]; bank0:0xB935=movc_lookup_set_dptr_08c1 [reader],k7497cf885614
0x08C2,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-364,1,0,0,0,0,1,0,0,1,yes,,bank0:0x9A0E=mul_div_08ea_then_sub_044b_selected [math],k5aac1f720eca
0x08C3,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-001,9,5,3,0,0,1,2,3,6,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0x9CA6=gate_06e6_442_then_sync_046a_from_086b [state]; bank0:0x9D9B=compute_level_blocks_086b_086c_086e [math]; bank0:0xA00E=seed_0872_087a_088a_then_select_level [state]; bank0:0xBBBD=store_code_byte_to_08c3 [writer],k7497cf885614
0x08C4,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-001,19,10,9,0,0,0,7,3,8,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0x98FB=set_0985_bit4 [writer]; bank0:0x9902=clamp_08ac_up_to_08bb [math]; bank0:0x9917=dispatch_on_0a50 [dispatch]; bank0:0x99A7=clamp_0a53_0a54_down_to_08c4_08c5 [math]; bank0:0x9AAD=FUN_CODE_9aad; bank0:0xBEDC=load_code_byte_to_08c4 [copy],k7497cf885614
0x08C5,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-001,17,10,7,0,0,0,7,3,8,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0x98FB=set_0985_bit4 [writer]; bank0:0x9902=clamp_08ac_up_to_08bb [math]; bank0:0x9917=dispatch_on_0a50 [dispatch]; bank0:0x99A7=clamp_0a53_0a54_down_to_08c4_08c5 [math]; bank0:0x9AAD=FUN_CODE_9aad; bank0:0xBA6F=store_code_byte_to_08c5 [copy],k7497cf885614
0x08C6,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-001,9,0,9,0,0,0,0,3,3,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0xBEE6=load_code_byte_to_08c6 [copy],k7497cf885614
0x08C7,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-001,14,12,2,0,0,0,7,2,7,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0x98FB=set_0985_bit4 [writer]; bank0:0x9902=clamp_08ac_up_to_08bb [math]; bank0:0x9917=dispatch_on_0a50 [dispatch]; bank0:0x99ED=copy_08c7_08c8_08c9_into_087x [copy]; bank0:0x9AAD=FUN_CODE_9aad,k7497cf885614
0x08C8,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-001,22,22,0,0,0,0,7,0,7,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0x98FB=set_0985_bit4 [writer]; bank0:0x9902=clamp_08ac_up_to_08bb [math]; bank0:0x9917=dispatch_on_0a50 [dispatch]; bank0:0x99ED=copy_08c7_08c8_08c9_into_087x [copy]; bank0:0x9AAD=FUN_CODE_9aad,k7497cf885614
0x08C9,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-001,3,1,2,0,0,0,1,2,3,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0x99ED=copy_08c7_08c8_08c9_into_087x [copy],k7497cf885614
0x08CA,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-001,3,0,2,0,0,1,0,2,3,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0x9A0E=mul_div_08ea_then_sub_044b_selected [math],k7497cf885614
0x08CB,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-001,3,0,2,0,0,1,0,2,3,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy]; bank0:0x9A0E=mul_div_08ea_then_sub_044b_selected [math],k7497cf885614
0x08CC,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-051,5,1,4,0,0,0,1,3,4,no,,bank0:0x9AAD=FUN_CODE_9aad; bank0:0xB9F5=add_be16_08cc_and_compute_08be_x10_diff [math]; bank0:0xBA15=clr_a [init]; bank0:0xBA16=store_a_to_08cc_08cd [writer],k83a87dab51f6
0x08CD,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-051,5,1,4,0,0,0,1,3,4,no,,bank0:0x9AAD=FUN_CODE_9aad; bank0:0xB9F5=add_be16_08cc_and_compute_08be_x10_diff [math]; bank0:0xBA15=clr_a [init]; bank0:0xBA16=store_a_to_08cc_08cd [writer],k83a87dab51f6
0x08CE,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-051,4,1,3,0,0,0,1,3,4,no,,bank0:0xBA15=clr_a [init]; bank0:0xBA16=store_a_to_08cc_08cd [writer]; bank0:0xBA1C=store_a_to_08ce_08cf [writer]; bank0:0xBBC7=sub_10x_08bd_from_08ce_pair [math],k83a87dab51f6
0x08CF,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-051,4,1,3,0,0,0,1,3,4,no,,bank0:0xBA15=clr_a [init]; bank0:0xBA16=store_a_to_08cc_08cd [writer]; bank0:0xBA1C=store_a_to_08ce_08cf [writer]; bank0:0xBBC7=sub_10x_08bd_from_08ce_pair [math],k83a87dab51f6
0x08D0,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-059,2,0,2,0,0,0,0,2,2,no,,bank0:0x8048=unresolved_midstream_bytes [unresolved]; bank0:0x8054=index_case_00 [writer],k3884397348e1
0x08D1,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-059,2,0,2,0,0,0,0,2,2,no,,bank0:0x8048=unresolved_midstream_bytes [unresolved]; bank0:0x8054=index_case_00 [writer],k3884397348e1
0x08D2,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-062,1,0,1,0,0,0,0,1,1,yes,,bank0:0x8094=index_case_01 [writer],k6dedf49c2ef7
0x08D3,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-062,1,0,1,0,0,0,0,1,1,yes,,bank0:0x8094=index_case_01 [writer],k6dedf49c2ef7
0x08D4,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-065,1,0,1,0,0,0,0,1,1,yes,,bank0:0x80D7=index_case_02 [writer],k98c0bbfa3c8e
0x08D5,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-065,1,0,1,0,0,0,0,1,1,yes,,bank0:0x80D7=index_case_02 [writer],k98c0bbfa3c8e
0x08D6,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-066,1,0,1,0,0,0,0,1,1,yes,,bank0:0x811A=index_case_03 [writer],k1d224fb0b93e
0x08D7,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-066,1,0,1,0,0,0,0,1,1,yes,,bank0:0x811A=index_case_03 [writer],k1d224fb0b93e
0x08D8,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-067,1,0,1,0,0,0,0,1,1,yes,,bank0:0x815D=index_case_04 [writer],kd21545bc9fb4
0x08D9,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-067,1,0,1,0,0,0,0,1,1,yes,,bank0:0x815D=index_case_04 [writer],kd21545bc9fb4
0x08DA,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-068,1,0,1,0,0,0,0,1,1,yes,,bank0:0x819D=index_case_05 [writer],k8e4f3149e309
0x08DB,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-068,1,0,1,0,0,0,0,1,1,yes,,bank0:0x819D=index_case_05 [writer],k8e4f3149e309
0x08DC,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-069,1,0,1,0,0,0,0,1,1,yes,,bank0:0x81DF=index_case_06 [writer],k4332c1c43143
0x08DD,main-ec,DAT_EXTMEM,0x08BD-0x08DD,main-ec-069,1,0,1,0,0,0,0,1,1,yes,,bank0:0x81DF=index_case_06 [writer],k4332c1c43143
0x08E0,main-ec,DAT_EXTMEM,0x08E0-0x08E4,main-ec-280,6,2,2,2,0,0,2,4,4,no,,bank0:0x81DF=index_case_06 [writer]; bank0:0x821F=index_case_epilogue [state]; bank0:0xBCB1=load_dptr_08e1_and_a_06_then_nothing [unresolved]; bank0:0xBCB6=store_a_then_clear_08e0 [writer],k84d18fde7b50
0x08E1,main-ec,DAT_EXTMEM,0x08E0-0x08E4,main-ec-027,18,8,5,4,0,1,4,8,8,no,,bank0:0x8048=unresolved_midstream_bytes [unresolved]; bank0:0x8054=index_case_00 [writer]; bank0:0x805B=index_table_default; bank0:0x81DF=index_case_06 [writer]; bank0:0x821F=index_case_epilogue [state]; bank0:0x8274=index_table_default [dispatch]; bank0:0x8294=FUN_CODE_8294; bank0:0xBCB1=load_dptr_08e1_and_a_06_then_nothing [unresolved],k809809200125
0x08E2,main-ec,DAT_EXTMEM,0x08E0-0x08E4,main-ec-200,28,18,0,10,0,0,13,8,13,no,,bank0:0x924C=set_0838_0839_0832_on_049f_bit2 [state]; bank0:0x9277=FUN_CODE_9277; bank0:0x9A9C=write_04_to_044b_and_set_08e2_bit7 [writer]; bank0:0xAC4A=toggle_08e2_bit4 [state]; bank0:0xB83B=FUN_CODE_b83b; bank0:0xBD03=clear_0741_bit0_and_08e2_bit4 [writer]; bank0:0xBD20=store_044b_then_read_08e2 [writer]; bank0:0xCCFC=power_on_init_and_two_hang_paths [init]; bank1:0x92BF=clamp_a_to_7_and_set_0723_08e2 [logic]; bank1:0x94A8=lookup_94a0_table_by_0620_low3 [logic]; bank1:0xBF3A=guard_then_store_pair_0834 [writer]; bank1:0xC352=dispatch_on_06d4_mod_10 [dispatch]; bank1:0xC3CD=compare_0434_04f4_against_0646 [logic],k8d99a6e778cf
0x08E3,main-ec,DAT_EXTMEM,0x08E0-0x08E4,main-ec-092,2,0,2,0,0,0,0,1,1,yes,,bank1:0x95E5=set_0476_bit1_then_branch_on_r7 [logic],k2a81a20b5754
0x08E4,main-ec,symbol,0x08E0-0x08E4,main-ec-002,126,82,4,40,0,0,41,44,45,no,XDATA_08E4,bank1:0x8001=decrement_nonzero_xdata_counters [writer]; bank1:0x8004=read_06c6 [reader]; bank1:0x8005=skip_06c6_decrement [logic]; bank1:0x8007=dec_06c6_value [math]; bank1:0x8008=store_06c6_decrement [writer]; bank1:0x8009=select_06cd [logic]; bank1:0x800C=read_06cd [reader]; bank1:0x800D=skip_06cd_decrement [logic]; bank1:0x800F=dec_06cd_value [math]; bank1:0x8010=store_06cd_decrement [writer]; bank1:0x8011=select_06d1 [logic]; bank1:0x8014=read_06d1_and_test_zero [reader]; bank1:0x8017=dec_06d1_value [math]; bank1:0x8018=store_acc_to_xdata_dptr_8018 [writer]; bank1:0x8019=load_dptr_06d2 [reader]; bank1:0x801C=read_xdata_dptr_801c [reader]; bank1:0x801D=branch_if_acc_zero_to_8021 [gate]; bank1:0x801F=dec_acc_801f [math]; bank1:0x8020=store_acc_to_xdata_dptr_8020 [writer]; bank1:0x8021=load_dptr_06f3 [reader]; bank1:0x8024=read_xdata_dptr_8024 [reader]; bank1:0x8025=branch_if_acc_zero_to_8029 [gate]; bank1:0x8027=dec_acc_8027 [math]; bank1:0x8028=store_acc_and_load_dptr_0635 [writer]; bank1:0x802C=read_xdata_dptr_802c [reader]; bank1:0x802D=branch_if_acc_zero_to_8031 [gate]; bank1:0x802F=dec_acc_802f [math]; bank1:0x8030=store_acc_to_xdata_dptr_8030 [writer]; bank1:0x8031=load_dptr_0636_and_read [reader]; bank1:0x8035=branch_if_acc_zero_to_8039 [gate]; bank1:0x8037=dec_store_and_load_dptr_0637 [writer]; bank1:0x803C=test_and_decrement_0638_after_prior_byte [writer]; bank1:0x8048=store_acc_and_read_0639 [writer]; bank1:0x804D=dec_then_test_063a_with_sign_guard [writer]; bank1:0x8060=branch_if_acc_zero_to_8064 [gate]; bank1:0x8062=dec_store_then_test_and_dec_07f6 [writer]; bank1:0x806C=reload_06d6_with_9_or_return_early [writer]; bank1:0x807E=dec_06c3_and_dec_06d8_gated_on_0440 [writer]; bank1:0x8096=dec_06d9_only_if_both_calls_return_zero [writer]; bank1:0x80AA=dec_timers_06da_08e4_055f_09ce_070b [writer]; bank1:0xBB3D=forward_to_bd20_bb3d [forwarder]; bank1:0xBD20=clear_0834_word_when_nonzero [writer]; bank1:0xBF3A=guard_then_store_pair_0834 [writer]; bank1:0xBF93=forward_to_bd20_bf93 [forwarder]; bank1:0xD61A=FUN_CODE_d61a,k733222e83898
0x08E6,main-ec,DAT_EXTMEM,0x08E6-0x08E7,main-ec-055,5,3,2,0,0,0,3,1,3,no,,bank0:0x8653=seed_fan_table_base [init]; bank0:0xBC4F=fan_table_base_offset_helper [math]; bank0:0xBCCB=store_be16_of_08e6_and_arg_to_0a47 [writer],k47146e6017d0
0x08E7,main-ec,DAT_EXTMEM,0x08E6-0x08E7,main-ec-055,4,2,2,0,0,0,2,1,2,no,,bank0:0x8653=seed_fan_table_base [init]; bank0:0xBC4F=fan_table_base_offset_helper [math],k47146e6017d0
0x08E9,main-ec,DAT_EXTMEM,0x08E9-0x08EC,main-ec-001,2,0,2,0,0,0,0,2,2,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x96AD=apply_oem_overrides_then_fill_08xx [copy],k7497cf885614
0x08EA,main-ec,DAT_EXTMEM,0x08E9-0x08EC,main-ec-001,4,2,2,0,0,0,2,1,3,no,,bank0:0x95DD=fill_08xx_from_code_table [copy]; bank0:0x9A0E=mul_div_08ea_then_sub_044b_selected [math]; bank0:0xBE15=x0449_minus_x08ea_minus_1 [math],k7497cf885614
0x08EB,main-ec,symbol,0x08E9-0x08EC,main-ec-193,43,26,0,14,0,3,14,9,14,no,XDATA_08EB,bank0:0x8749=mode_tick_084c_07a5_09ee [state]; bank0:0x888D=fan_table_mailbox_handler [dispatch]; bank0:0x8931=threshold_cascade_from_08eb_085f [unresolved]; bank0:0xB46C=FUN_CODE_b46c; bank0:0xB4A8=FUN_CODE_b4a8; bank0:0xB5B2=clear_08eb_bit5_09e6_09e7_08a1_089c_089d [writer]; bank0:0xB5D3=FUN_CODE_b5d3; bank0:0xB716=clear_08eb_bit3_09e6_09e7_08a2_089e_089f [writer]; bank0:0xB737=FUN_CODE_b737; bank0:0xB82E=clear_08eb_bit6_and_zero_08a0 [writer]; bank0:0xC478=set_160a_bit0_unless_b8f4_and_08eb [gate]; bank0:0xCC64=init_06e6_1_clear_0743_07c5_and_07d5_ff [init]; bank0:0xCCFC=power_on_init_and_two_hang_paths [init]; bank1:0xA916=clamp_078b_level_into_0804 [state],k737816451751
0x08EC,main-ec,DAT_EXTMEM,0x08E9-0x08EC,main-ec-202,24,12,0,12,0,0,8,8,8,no,,bank0:0xADA3=write_0a47_from_r7 [writer]; bank0:0xADAE=dispatch_on_0a47 [dispatch]; bank0:0xAE6D=set_08ec_bit0_clear_bit4 [writer]; bank0:0xAE79=set_08ec_bit4_clear_bit0 [writer]; bank0:0xAEC0=build_0795_0799_then_set_08ec [state]; bank0:0xAF27=fill_0790_0791_0793_via_calls [state]; bank0:0xAF66=set_08ec_bit1_clear_bit5 [writer]; bank0:0xAF72=set_08ec_bit5_clear_bit1 [writer],k295dbbe9bac4
0x08F8,pd,DAT_EXTMEM,0x08F8-0x08F8,pd-050,1,0,1,0,0,0,0,1,1,yes,,pd:0xDF6A=loop_256_passes_over_07cf [logic],kfbb2b4669bc6
0x08FE,main-ec,DAT_EXTMEM,0x08FE-0x08FF,main-ec-094,2,0,2,0,0,0,0,2,2,no,,bank0:0xED47=gate_a4b_eq_9 [gate]; bank0:0xED52=write_1c41_12_copy_0a49_0a4a_clear_1601_bit4 [writer],k9e24439bf134
0x08FF,main-ec,DAT_EXTMEM,0x08FE-0x08FF,main-ec-094,2,0,2,0,0,0,0,2,2,no,,bank0:0xED47=gate_a4b_eq_9 [gate]; bank0:0xED52=write_1c41_12_copy_0a49_0a4a_clear_1601_bit4 [writer],k9e24439bf134
0x0945,pd,DAT_EXTMEM,0x0945-0x0945,pd-001,2,1,1,0,0,0,1,1,2,no,,pd:0xEA67=reset_07c9_block_then_flag_00d3_1 [state]; pd:0xF63F=store_r7_to_07cc_r5_to_0945 [writer],kb5652a66acb4
0x0974,main-ec,DAT_EXTMEM,0x0974-0x0976,main-ec-236,11,2,8,0,0,1,1,7,7,no,,bank1:0xA2F3=dispatch_0974_low_nibble [dispatch]; bank1:0xA31B=caseD_6; bank1:0xA32C=send_1a68_83_80_00_set_0974_02 [writer]; bank1:0xA33D=send_1a68_78_08_00_set_0974_03 [writer]; bank1:0xA34E=send_1a68_71_40_e0_set_0974_04 [writer]; bank1:0xA35F=send_1a68_14_01_00_set_0974_05 [writer]; bank1:0xA370=send_1a68_6c_02_e0_set_0974_00 [writer],k60bb18330e37
0x0975,main-ec,DAT_EXTMEM,0x0974-0x0976,main-ec-117,11,3,8,0,0,0,3,3,6,no,,bank1:0xC4D2=setup_1c00_block_with_arg_4c [state]; bank1:0xC4F0=poll_1c00_status_up_to_100_cycles [state]; bank1:0xC54C=setup_and_poll_1c00_block_with_arg_48 [state]; bank1:0xDB0B=FUN_CODE_db0b; bank1:0xDC52=FUN_CODE_dc52; bank1:0xE2A0=setup_0975_0976_0978_0979_call_c54c [writer],kb8fa43f65870
0x0976,main-ec,DAT_EXTMEM,0x0974-0x0976,main-ec-117,15,3,12,0,0,0,3,3,6,no,,bank1:0xC4D2=setup_1c00_block_with_arg_4c [state]; bank1:0xC4F0=poll_1c00_status_up_to_100_cycles [state]; bank1:0xC54C=setup_and_poll_1c00_block_with_arg_48 [state]; bank1:0xDB0B=FUN_CODE_db0b; bank1:0xDC52=FUN_CODE_dc52; bank1:0xE2A0=setup_0975_0976_0978_0979_call_c54c [writer],kb8fa43f65870
0x0978,main-ec,DAT_EXTMEM,0x0978-0x0986,main-ec-154,2,1,1,0,0,0,1,1,2,no,,bank1:0xC54C=setup_and_poll_1c00_block_with_arg_48 [state]; bank1:0xE2A0=setup_0975_0976_0978_0979_call_c54c [writer],k2f73588dd32e
0x0979,main-ec,DAT_EXTMEM,0x0978-0x0986,main-ec-154,2,1,1,0,0,0,1,1,2,no,,bank1:0xC54C=setup_and_poll_1c00_block_with_arg_48 [state]; bank1:0xE2A0=setup_0975_0976_0978_0979_call_c54c [writer],k2f73588dd32e
